transaction_id,amount,balance_before,balance_after,transaction_type,transaction_hour,transaction_month,day_of_week,client_id,client_age,historical_transactions,amount_percentage,balance_change,is_large,is_night,large_night
TXN_0117960,494.18,494.18,0.0,1,17,7,0,CLIENT_00378,68,49,100.0,-494.18,0,0,0
TXN_0106196,452.72,1977.87,1525.16,2,16,7,6,CLIENT_00829,67,58,22.89,-452.7099999999998,0,0,0
TXN_0107694,938.17,2743.32,1805.16,2,14,10,2,CLIENT_03425,65,50,34.2,-938.1600000000001,0,0,0
TXN_0106028,1260.69,4871.04,3610.35,1,10,11,4,CLIENT_03057,31,50,25.88,-1260.69,0,0,0
TXN_0103377,1408.91,1255.75,2664.66,3,15,10,0,CLIENT_04871,63,57,112.2,1408.9099999999999,0,0,0
TXN_0100583,189.47,1586.57,1397.09,1,5,11,3,CLIENT_04921,27,35,11.94,-189.48000000000002,0,1,0
TXN_0109972,100.0,100.0,0.0,1,17,12,0,CLIENT_03595,32,51,100.0,-100.0,0,0,0
TXN_0110880,2147.07,2632.32,4779.39,3,13,10,1,CLIENT_04430,62,59,81.57,2147.07,0,0,0
TXN_0115774,357.84,2988.59,2630.75,2,14,12,0,CLIENT_03396,38,52,11.97,-357.84000000000015,0,0,0
TXN_0100349,230.66,1076.3,860.27,1,15,8,5,CLIENT_01450,64,42,21.43,-216.02999999999997,0,0,0
TXN_0110782,210.4,3028.87,2772.34,0,11,2,3,CLIENT_04267,31,51,6.95,-256.52999999999975,0,0,0
TXN_0111942,867.09,2046.36,1179.26,1,15,10,1,CLIENT_01421,63,42,42.37,-867.0999999999999,0,0,0
TXN_0108005,1049.35,2328.19,3377.54,3,12,6,1,CLIENT_00232,51,51,45.07,1049.35,0,0,0
TXN_0103349,64.34,100.0,35.66,2,9,6,0,CLIENT_00495,48,46,64.34,-64.34,0,0,0
TXN_0119433,217.06,2609.3,2392.25,1,10,11,2,CLIENT_00735,23,65,8.32,-217.05000000000018,0,0,0
TXN_0100801,155.16,1947.69,1792.53,2,12,4,1,CLIENT_04972,28,42,7.97,-155.16000000000008,0,0,0
TXN_0103531,100.0,100.0,0.0,1,11,7,6,CLIENT_04141,30,36,100.0,-100.0,0,0,0
TXN_0117641,215.92,2952.42,2736.5,2,14,5,5,CLIENT_02453,34,57,7.31,-215.92000000000007,0,0,0
TXN_0109173,166.57,1605.25,1460.99,2,12,6,4,CLIENT_01141,31,52,10.38,-144.26,0,0,0
TXN_0118065,798.73,846.09,47.36,1,19,2,0,CLIENT_00320,23,42,94.4,-798.73,0,0,0
TXN_0119036,46.34,928.61,882.27,2,11,10,6,CLIENT_02942,67,55,4.99,-46.34000000000003,0,0,0
TXN_0105173,100.0,100.0,0.0,1,23,9,5,CLIENT_01918,26,45,100.0,-100.0,0,0,0
TXN_0110772,221.47,2263.3,2041.83,0,16,5,0,CLIENT_04286,51,43,9.79,-221.47000000000025,0,0,0
TXN_0115099,156.0,3991.46,3835.46,1,14,7,3,CLIENT_04762,55,48,3.91,-156.0,0,0,0
TXN_0113989,10.49,997.17,986.68,0,11,7,1,CLIENT_03317,58,45,1.05,-10.490000000000009,0,0,0
TXN_0118672,670.37,1721.0,1160.21,1,16,6,5,CLIENT_01548,38,41,38.95,-560.79,0,0,0
TXN_0103091,260.83,2096.82,1850.3,0,15,5,2,CLIENT_01847,25,44,12.44,-246.5200000000002,0,0,0
TXN_0113254,53.2,1016.82,963.61,0,11,10,4,CLIENT_02019,51,39,5.23,-53.210000000000036,0,0,0
TXN_0107709,100.0,100.0,0.0,1,11,9,4,CLIENT_04589,38,34,100.0,-100.0,0,0,0
TXN_0106853,526.41,641.66,115.25,2,17,3,6,CLIENT_04337,32,53,82.04,-526.41,0,0,0
TXN_0102756,293.7,5256.77,4963.07,0,14,7,5,CLIENT_02057,28,47,5.59,-293.7000000000007,0,0,0
TXN_0106458,4.93,1414.54,1409.67,2,12,5,4,CLIENT_02760,69,36,0.35,-4.869999999999891,0,0,0
TXN_0118274,62.76,1539.2,1476.44,0,22,10,4,CLIENT_04306,52,60,4.08,-62.75999999999999,0,0,0
TXN_0101616,134.9,803.24,668.34,0,11,1,0,CLIENT_02413,44,51,16.79,-134.89999999999998,0,0,0
TXN_0106942,129.71,2442.4,2312.69,1,20,6,0,CLIENT_01364,69,60,5.31,-129.71000000000004,0,0,0
TXN_0111886,75.08,2763.0,2687.92,0,16,1,2,CLIENT_04836,56,65,2.72,-75.07999999999993,0,0,0
TXN_0114378,572.1,572.1,0.0,1,16,1,3,CLIENT_04811,24,64,100.0,-572.1,0,0,0
TXN_0116350,113.6,1621.83,1508.23,2,10,5,3,CLIENT_00150,69,48,7.0,-113.59999999999991,0,0,0
TXN_0116423,86.87,475.45,388.58,1,17,8,2,CLIENT_04013,37,37,18.27,-86.87,0,0,0
TXN_0105087,186.34,2189.87,2003.53,0,14,12,6,CLIENT_02893,27,49,8.51,-186.33999999999992,0,0,0
TXN_0110025,266.13,1431.37,1165.24,1,17,9,3,CLIENT_01127,66,53,18.59,-266.1299999999999,0,0,0
TXN_0115197,108.47,983.84,875.37,2,12,10,2,CLIENT_00806,19,44,11.03,-108.47000000000003,0,0,0
TXN_0108077,129.39,161.52,32.13,0,11,11,2,CLIENT_02611,29,52,80.11,-129.39000000000001,0,0,0
TXN_0111031,259.02,1570.17,1311.15,1,17,11,2,CLIENT_01775,60,48,16.5,-259.02,0,0,0
TXN_0114543,1018.4,3250.54,2232.14,1,9,5,1,CLIENT_04751,60,37,31.33,-1018.4000000000001,0,0,0
TXN_0119420,111.98,1007.42,895.44,1,11,3,2,CLIENT_04650,60,58,11.12,-111.9799999999999,0,0,0
TXN_0108974,25.34,1847.92,1818.66,2,8,10,4,CLIENT_02031,56,56,1.37,-29.25999999999999,0,0,0
TXN_0110067,196.59,1069.88,873.29,0,11,8,1,CLIENT_03542,56,45,18.37,-196.59000000000015,0,0,0
TXN_0109481,8.14,842.9,834.76,2,7,1,3,CLIENT_02727,40,47,0.97,-8.139999999999986,0,0,0
TXN_0110556,255.21,1117.38,862.17,1,7,8,2,CLIENT_01820,29,55,22.84,-255.21000000000015,0,0,0
TXN_0102401,100.0,100.0,0.0,0,11,10,6,CLIENT_00901,68,51,100.0,-100.0,0,0,0
TXN_0108736,277.26,2183.73,1906.47,1,14,2,3,CLIENT_00739,35,60,12.7,-277.26,0,0,0
TXN_0114494,211.95,1597.13,1385.18,0,14,11,3,CLIENT_00018,65,43,13.27,-211.95000000000005,0,0,0
TXN_0111424,221.94,813.53,568.46,1,11,8,0,CLIENT_04826,19,52,27.28,-245.06999999999994,0,0,0
TXN_0119390,750.42,1321.54,571.12,1,12,7,4,CLIENT_01201,30,48,56.78,-750.42,0,0,0
TXN_0111427,120.11,2412.2,2292.09,0,14,6,4,CLIENT_01343,55,42,4.98,-120.10999999999967,0,0,0
TXN_0114681,507.27,1574.52,1067.25,2,20,10,2,CLIENT_02774,20,51,32.22,-507.27,0,0,0
TXN_0109998,12.17,132.46,120.29,0,20,5,0,CLIENT_00190,60,47,9.19,-12.170000000000002,0,0,0
TXN_0107232,49.32,3172.53,3123.21,0,16,12,2,CLIENT_03931,34,54,1.55,-49.320000000000164,0,0,0
TXN_0103878,210.36,7108.21,6897.85,0,12,1,2,CLIENT_02706,56,44,2.96,-210.35999999999967,0,0,0
TXN_0106912,88.67,1595.38,1504.4,1,17,2,5,CLIENT_01646,36,34,5.56,-90.98000000000002,0,0,0
TXN_0118806,375.45,1679.6,1304.15,0,11,4,1,CLIENT_03010,26,45,22.35,-375.4499999999998,0,0,0
TXN_0101702,165.11,2370.42,2226.79,2,16,9,3,CLIENT_04555,58,47,6.97,-143.6300000000001,0,0,0
TXN_0112035,739.73,1911.57,1171.84,1,18,5,6,CLIENT_01240,27,50,38.7,-739.73,0,0,0
TXN_0105641,15.21,666.91,650.59,0,11,10,6,CLIENT_01211,36,53,2.28,-16.319999999999936,0,0,0
TXN_0113725,199.63,199.63,0.0,0,9,5,0,CLIENT_03544,55,43,100.0,-199.63,0,0,0
TXN_0101124,158.23,552.23,394.0,1,15,4,4,CLIENT_02416,42,49,28.65,-158.23000000000002,0,0,0
TXN_0104521,629.0,523.91,1152.91,3,11,9,5,CLIENT_01065,19,50,120.06,629.0000000000001,0,0,0
TXN_0116333,14.07,1561.05,1546.98,0,8,1,5,CLIENT_00159,48,51,0.9,-14.069999999999936,0,0,0
TXN_0103541,215.59,1684.47,1468.88,0,18,4,4,CLIENT_02165,34,64,12.8,-215.58999999999992,0,0,0
TXN_0111921,784.72,2123.28,3066.52,3,10,5,0,CLIENT_02505,51,56,36.96,943.2399999999998,0,0,0
TXN_0107764,95.31,845.55,750.23,0,22,12,3,CLIENT_03758,69,61,11.27,-95.31999999999994,0,0,0
TXN_0111760,152.64,3266.27,3133.44,2,1,1,6,CLIENT_04446,22,45,4.67,-132.82999999999993,0,1,0
TXN_0109763,504.11,504.11,0.0,2,15,3,1,CLIENT_00731,30,65,100.0,-504.11,0,0,0
TXN_0114319,2341.48,3090.56,5432.04,3,13,7,2,CLIENT_03069,53,47,75.76,2341.48,0,0,0
TXN_0111132,51.33,980.02,932.49,0,19,4,6,CLIENT_02472,35,62,5.24,-47.52999999999997,0,0,0
TXN_ANOM_0200166,682.66,682.66,0.0,2,22,7,6,CLIENT_05477,54,55,100.0,-682.66,0,0,0
TXN_0102211,100.0,100.0,0.0,0,9,2,3,CLIENT_03865,27,51,100.0,-100.0,0,0,0
TXN_0112723,755.42,1536.76,781.34,1,17,11,0,CLIENT_04121,51,49,49.16,-755.42,0,0,0
TXN_0113496,841.59,1897.04,1055.44,1,14,7,0,CLIENT_03294,48,35,44.36,-841.5999999999999,0,0,0
TXN_0103133,100.0,100.0,0.0,0,18,7,3,CLIENT_03545,50,45,100.0,-100.0,0,0,0
TXN_0113941,381.44,651.83,1033.27,3,13,7,6,CLIENT_00574,69,57,58.52,381.43999999999994,0,0,0
TXN_0115942,979.29,2778.27,1798.97,1,23,8,1,CLIENT_02055,33,54,35.25,-979.3,0,0,0
TXN_0114471,355.76,1087.38,731.63,0,19,1,5,CLIENT_02843,40,68,32.72,-355.7500000000001,0,0,0
TXN_ANOM_0200375,548.56,2281.73,2830.29,3,5,2,3,CLIENT_05454,28,477,24.04,548.56,0,1,0
TXN_0105938,37.62,633.16,595.54,2,11,3,1,CLIENT_02302,67,52,5.94,-37.620000000000005,0,0,0
TXN_0104320,473.94,572.95,99.01,1,10,8,5,CLIENT_01432,34,45,82.72,-473.94000000000005,0,0,0
TXN_0110032,246.99,1111.57,864.58,2,9,5,4,CLIENT_04188,32,43,22.22,-246.9899999999999,0,0,0
TXN_ANOM_0200189,0.36,1349.64,1350.0,3,22,6,6,CLIENT_05343,58,205,0.03,0.35999999999989996,0,0,0
TXN_0102107,40.58,668.25,627.67,0,17,2,4,CLIENT_03177,18,56,6.07,-40.58000000000004,0,0,0
TXN_0115798,31.63,4181.07,4149.44,1,16,12,4,CLIENT_02219,21,51,0.76,-31.63000000000011,0,0,0
TXN_0109377,74.6,1438.06,1363.46,0,11,8,0,CLIENT_01140,35,55,5.19,-74.59999999999991,0,0,0
TXN_0103034,13.06,991.59,978.52,0,10,3,1,CLIENT_04734,24,54,1.32,-13.07000000000005,0,0,0
TXN_0115915,537.24,537.24,0.0,2,16,10,6,CLIENT_00326,66,51,100.0,-537.24,0,0,0
TXN_0115937,378.0,2420.96,2798.96,3,14,11,0,CLIENT_00047,58,40,15.61,378.0,0,0,0
TXN_0107062,1186.05,436.85,1636.93,3,20,7,5,CLIENT_03682,56,44,271.5,1200.08,0,0,0
TXN_0104663,269.16,1527.38,1258.22,1,17,10,3,CLIENT_00605,34,56,17.62,-269.1600000000001,0,0,0
TXN_0116166,119.34,646.72,527.38,2,16,11,1,CLIENT_00820,48,42,18.45,-119.34000000000003,0,0,0
TXN_0116815,347.28,1591.46,1244.18,1,13,9,3,CLIENT_03502,36,46,21.82,-347.28,0,0,0
TXN_0102367,845.77,177.08,1022.86,3,11,1,4,CLIENT_04046,30,31,477.62,845.78,0,0,0
TXN_0109721,867.83,964.05,96.22,1,20,11,3,CLIENT_03973,23,51,90.02,-867.8299999999999,0,0,0
TXN_0112216,141.39,1425.07,1283.68,0,13,12,3,CLIENT_02629,49,52,9.92,-141.38999999999987,0,0,0
TXN_0100440,77.25,809.03,731.78,0,15,6,2,CLIENT_02602,36,46,9.55,-77.25,0,0,0
TXN_0118411,48.01,174.22,126.21,0,14,7,4,CLIENT_02001,51,49,27.56,-48.010000000000005,0,0,0
TXN_0117984,42.44,156.48,114.04,2,13,7,1,CLIENT_00787,42,57,27.12,-42.43999999999998,0,0,0
TXN_0114415,236.46,409.35,172.89,2,10,12,3,CLIENT_03869,35,45,57.76,-236.46000000000004,0,0,0
TXN_0100832,366.22,1159.86,793.64,0,16,7,5,CLIENT_04130,63,48,31.57,-366.2199999999999,0,0,0
TXN_0117479,113.96,474.28,360.32,0,17,10,0,CLIENT_04389,64,52,24.03,-113.95999999999998,0,0,0
TXN_0103064,514.15,2860.7,2346.55,2,6,1,3,CLIENT_01084,42,47,17.97,-514.1499999999996,0,0,0
TXN_0107714,69.4,216.7,147.3,1,7,2,0,CLIENT_01879,27,46,32.03,-69.39999999999998,0,0,0
TXN_0116111,117.29,589.0,471.72,1,15,11,5,CLIENT_00185,35,51,19.91,-117.27999999999997,0,0,0
TXN_0101224,56.27,1060.02,1005.5,1,13,2,0,CLIENT_01237,59,47,5.31,-54.51999999999998,0,0,0
TXN_0115029,189.23,1712.03,1522.81,2,12,1,4,CLIENT_03209,28,44,11.05,-189.22000000000003,0,0,0
TXN_0102592,550.33,1527.31,976.98,2,13,5,0,CLIENT_02903,55,43,36.03,-550.3299999999999,0,0,0
TXN_0103247,219.61,219.61,0.0,0,19,1,5,CLIENT_00205,58,50,100.0,-219.61,0,0,0
TXN_0106849,17.07,1857.51,1840.43,0,10,10,5,CLIENT_04295,46,53,0.92,-17.079999999999927,0,0,0
TXN_0108023,215.66,779.76,564.1,0,16,5,5,CLIENT_03664,21,67,27.66,-215.65999999999997,0,0,0
TXN_0112672,356.92,2273.54,1916.62,1,21,9,2,CLIENT_04993,23,54,15.7,-356.9200000000001,0,0,0
TXN_0113310,166.13,2861.08,2694.96,1,9,12,0,CLIENT_02021,62,49,5.81,-166.1199999999999,0,0,0
TXN_ANOM_0200357,3421.49,3421.49,0.0,2,15,4,5,CLIENT_05966,19,41,100.0,-3421.49,0,0,0
TXN_0102691,19.14,575.3,556.17,0,11,7,2,CLIENT_00108,53,57,3.33,-19.129999999999995,0,0,0
TXN_0113677,83.25,1334.25,1247.54,1,22,5,3,CLIENT_03428,18,58,6.24,-86.71000000000004,0,0,0
TXN_0111567,245.85,981.82,735.97,1,16,11,4,CLIENT_00885,48,39,25.04,-245.85000000000002,0,0,0
TXN_0110441,100.0,100.0,0.0,2,13,9,1,CLIENT_04901,33,54,100.0,-100.0,0,0,0
TXN_0111478,506.05,2853.47,2347.41,1,11,10,2,CLIENT_03331,64,55,17.73,-506.05999999999995,0,0,0
TXN_0117534,217.54,208.1,0.0,2,10,6,0,CLIENT_00556,65,56,104.54,-208.1,0,0,0
TXN_0110856,24.84,3196.57,3171.74,1,15,10,6,CLIENT_02530,68,30,0.78,-24.830000000000382,0,0,0
TXN_0116443,95.47,1796.43,1700.96,1,19,10,1,CLIENT_00161,37,52,5.31,-95.47000000000003,0,0,0
TXN_0114604,35.38,1330.81,1295.44,2,14,1,1,CLIENT_04544,40,57,2.66,-35.36999999999989,0,0,0
TXN_0109148,343.81,1073.6,729.79,0,15,10,3,CLIENT_02689,41,54,32.02,-343.80999999999995,0,0,0
TXN_0116840,100.0,100.0,0.0,0,18,10,2,CLIENT_00986,37,56,100.0,-100.0,0,0,0
TXN_0115445,72.95,961.79,888.84,0,9,4,1,CLIENT_04600,20,58,7.58,-72.94999999999993,0,0,0
TXN_0109552,138.35,3135.3,2996.95,1,8,12,4,CLIENT_03439,23,34,4.41,-138.35000000000036,0,0,0
TXN_0103196,88.35,597.53,509.18,0,9,9,4,CLIENT_02117,21,43,14.79,-88.34999999999997,0,0,0
TXN_0119512,1077.02,1940.23,863.22,2,13,7,6,CLIENT_01799,64,40,55.51,-1077.01,0,0,0
TXN_0114645,92.62,1945.18,1852.56,0,18,6,6,CLIENT_00069,57,43,4.76,-92.62000000000012,0,0,0
TXN_0100486,96.59,2060.88,1964.29,1,21,3,4,CLIENT_03058,61,44,4.69,-96.59000000000015,0,0,0
TXN_0116273,188.79,1174.55,985.77,0,12,9,5,CLIENT_03344,50,48,16.07,-188.77999999999997,0,0,0
TXN_0113934,214.5,936.29,721.78,0,8,4,3,CLIENT_02198,49,51,22.91,-214.51,0,0,0
TXN_0100783,193.83,914.57,723.67,2,12,12,0,CLIENT_02602,41,57,21.19,-190.9000000000001,0,0,0
TXN_0106596,100.0,100.0,0.0,2,17,1,1,CLIENT_04027,32,59,100.0,-100.0,0,0,0
TXN_0113381,37.53,3400.77,3360.78,1,15,9,5,CLIENT_04916,39,39,1.1,-39.98999999999978,0,0,0
TXN_0116006,436.89,872.24,435.35,0,14,10,3,CLIENT_00258,33,67,50.09,-436.89,0,0,0
TXN_ANOM_0200161,572.94,572.94,0.0,1,9,11,4,CLIENT_05583,75,50,100.0,-572.94,0,0,0
TXN_0103238,1147.65,3010.16,1862.52,0,14,6,6,CLIENT_04726,56,45,38.13,-1147.6399999999999,0,0,0
TXN_0114662,72.94,780.43,707.49,0,11,3,4,CLIENT_03248,26,59,9.35,-72.93999999999994,0,0,0
TXN_0100873,0.54,419.38,418.83,0,15,4,4,CLIENT_04045,57,53,0.13,-0.5500000000000114,0,0,0
TXN_0113702,7.54,475.91,468.37,1,13,10,5,CLIENT_04752,33,55,1.58,-7.5400000000000205,0,0,0
TXN_0102047,16.55,1874.74,1858.19,0,19,11,6,CLIENT_03600,27,44,0.88,-16.549999999999955,0,0,0
TXN_0100104,381.04,1381.4,1000.36,0,0,3,1,CLIENT_00037,20,47,27.58,-381.0400000000001,0,1,0
TXN_0112896,912.06,2159.62,1247.56,1,16,7,5,CLIENT_03842,60,50,42.23,-912.06,0,0,0
TXN_0113441,520.17,3305.87,3826.05,3,12,11,4,CLIENT_03210,40,46,15.73,520.1800000000003,0,0,0
TXN_0101915,349.62,349.62,0.0,2,18,9,5,CLIENT_03798,40,51,100.0,-349.62,0,0,0
TXN_0106499,100.16,100.0,0.0,2,17,5,4,CLIENT_00245,52,50,100.16,-100.0,0,0,0
TXN_0105684,120.19,338.77,218.57,2,7,1,5,CLIENT_00126,18,46,35.48,-120.19999999999999,0,0,0
TXN_0106728,677.51,1956.03,2633.54,3,17,2,2,CLIENT_01697,63,61,34.64,677.51,0,0,0
TXN_0103632,157.24,345.47,188.23,0,17,4,3,CLIENT_02707,36,46,45.51,-157.24000000000004,0,0,0
TXN_0100109,29.83,3035.5,3005.66,1,17,8,2,CLIENT_01266,35,41,0.98,-29.840000000000146,0,0,0
TXN_0102138,186.51,971.8,785.28,2,7,11,4,CLIENT_04975,23,57,19.19,-186.51999999999998,0,0,0
TXN_0118693,113.04,2956.04,2843.0,1,9,10,3,CLIENT_03504,31,54,3.82,-113.03999999999996,0,0,0
TXN_0111726,1037.22,1614.22,576.99,2,13,9,6,CLIENT_00105,66,50,64.26,-1037.23,0,0,0
TXN_0108934,99.35,127.84,28.49,0,16,6,2,CLIENT_03682,55,48,77.71,-99.35000000000001,0,0,0
TXN_0100669,11.86,634.41,622.55,1,13,10,1,CLIENT_03962,34,46,1.87,-11.860000000000014,0,0,0
TXN_0116334,40.83,1604.17,1563.34,0,18,12,1,CLIENT_02204,58,45,2.55,-40.830000000000155,0,0,0
TXN_0117703,429.8,568.21,70.86,2,5,8,3,CLIENT_00837,56,46,75.64,-497.35,0,1,0
TXN_0118964,290.83,1318.87,1028.04,0,11,8,4,CLIENT_00981,69,57,22.05,-290.8299999999999,0,0,0
TXN_0103324,286.64,286.64,0.0,2,12,8,4,CLIENT_03079,49,52,100.0,-286.64,0,0,0
TXN_0119274,335.46,1375.78,1040.32,2,3,2,3,CLIENT_01890,41,41,24.38,-335.46000000000004,0,1,0
TXN_0104480,809.76,502.99,1312.74,3,18,11,4,CLIENT_04611,62,42,160.99,809.75,0,0,0
TXN_0115336,345.15,1412.56,1067.41,0,7,8,1,CLIENT_00624,31,47,24.43,-345.14999999999986,0,0,0
TXN_0101439,261.2,2159.11,1897.9,0,11,11,0,CLIENT_00565,22,47,12.1,-261.21000000000004,0,0,0
TXN_0112441,142.43,2177.79,2035.36,0,14,3,3,CLIENT_02570,54,43,6.54,-142.43000000000006,0,0,0
TXN_0112280,23.05,100.0,76.95,2,14,7,3,CLIENT_03816,23,53,23.05,-23.049999999999997,0,0,0
TXN_0106574,793.81,2588.81,1666.04,1,17,12,5,CLIENT_03828,52,40,30.66,-922.77,0,0,0
TXN_0104811,661.09,3668.4,3007.31,1,18,6,0,CLIENT_00517,28,61,18.02,-661.0900000000001,0,0,0
TXN_0111040,233.69,1138.49,904.81,0,14,11,1,CLIENT_04221,48,52,20.53,-233.68000000000006,0,0,0
TXN_0114118,636.72,673.68,0.0,1,16,9,3,CLIENT_04175,41,49,94.51,-673.68,0,0,0
TXN_0109353,416.85,650.14,233.29,2,16,9,3,CLIENT_03209,37,51,64.12,-416.85,0,0,0
TXN_0106131,112.64,1676.86,1564.22,0,16,5,5,CLIENT_03021,22,59,6.72,-112.63999999999987,0,0,0
TXN_0112367,1291.41,11942.58,13234.0,3,5,6,6,CLIENT_02515,30,58,10.81,1291.42,0,1,0
TXN_0113199,684.66,3525.67,4175.24,3,17,4,0,CLIENT_04598,55,61,19.42,649.5699999999997,0,0,0
TXN_0116778,148.77,3000.91,2852.14,0,8,6,3,CLIENT_04049,64,59,4.96,-148.76999999999998,0,0,0
TXN_0112705,100.0,100.0,0.0,1,17,6,3,CLIENT_00194,26,50,100.0,-100.0,0,0,0
TXN_0118994,18.13,922.37,904.23,0,11,10,5,CLIENT_02039,44,55,1.97,-18.139999999999986,0,0,0
TXN_0107332,765.62,1088.7,323.08,1,10,3,6,CLIENT_04158,26,53,70.32,-765.6200000000001,0,0,0
TXN_0112290,115.7,1261.85,1146.14,1,10,5,2,CLIENT_03780,68,44,9.17,-115.70999999999981,0,0,0
TXN_0101834,377.22,863.95,486.73,1,18,11,3,CLIENT_02816,35,39,43.66,-377.22,0,0,0
TXN_0109378,134.23,2817.09,2682.86,2,23,8,0,CLIENT_04476,48,58,4.76,-134.23000000000002,0,0,0
TXN_0117009,42.77,100.0,57.23,2,11,11,2,CLIENT_02385,34,52,42.77,-42.77,0,0,0
TXN_0111685,1092.24,3145.92,1811.03,1,22,12,5,CLIENT_03121,55,53,34.72,-1334.89,0,0,0
TXN_0114429,100.0,100.0,0.0,0,17,3,1,CLIENT_01681,59,44,100.0,-100.0,0,0,0
TXN_ANOM_0200244,136.3,143.48,7.17,2,14,3,5,CLIENT_05825,19,51,95.0,-136.31,0,0,0
TXN_0118193,15.92,216.14,200.22,2,13,1,6,CLIENT_01536,41,39,7.37,-15.919999999999987,0,0,0
TXN_0111251,100.3,652.15,551.85,2,20,1,3,CLIENT_02462,65,40,15.38,-100.29999999999995,0,0,0
TXN_0112442,97.82,100.0,2.18,0,16,9,1,CLIENT_03116,31,45,97.82,-97.82,0,0,0
TXN_0111187,153.21,153.21,0.0,0,20,2,2,CLIENT_00524,26,48,100.0,-153.21,0,0,0
TXN_0118781,95.93,611.97,516.03,0,14,10,6,CLIENT_01598,45,42,15.68,-95.94000000000005,0,0,0
TXN_0103003,242.36,1961.92,2204.28,3,14,6,3,CLIENT_00418,23,51,12.35,242.36000000000013,0,0,0
TXN_0108215,1046.62,1046.62,0.0,1,16,12,4,CLIENT_04975,38,53,100.0,-1046.62,0,0,0
TXN_0117349,193.77,193.77,0.0,0,14,3,4,CLIENT_02218,29,63,100.0,-193.77,0,0,0
TXN_0105389,185.02,1067.94,882.92,1,15,9,1,CLIENT_02469,38,47,17.32,-185.0200000000001,0,0,0
TXN_0114763,15.28,2554.87,2539.59,0,12,3,5,CLIENT_01647,21,48,0.6,-15.279999999999745,0,0,0
TXN_0101309,571.72,607.86,36.14,2,12,12,0,CLIENT_01846,52,39,94.05,-571.72,0,0,0
TXN_0114091,258.13,3461.17,3203.04,1,10,5,0,CLIENT_03370,60,58,7.46,-258.1300000000001,0,0,0
TXN_0103475,496.99,836.3,339.31,0,10,5,4,CLIENT_02767,55,56,59.43,-496.98999999999995,0,0,0
TXN_0100789,519.94,1086.16,566.22,2,13,8,3,CLIENT_04483,42,48,47.87,-519.94,0,0,0
TXN_0117896,259.84,8943.18,8683.34,2,15,3,6,CLIENT_01304,63,55,2.91,-259.84000000000015,0,0,0
TXN_0112430,150.88,969.78,818.91,1,14,11,3,CLIENT_01578,35,58,15.56,-150.87,0,0,0
TXN_0107740,196.84,1780.97,1584.13,1,12,5,4,CLIENT_01428,32,49,11.05,-196.83999999999992,0,0,0
TXN_0103284,275.52,1342.41,1066.89,0,16,8,3,CLIENT_03605,31,55,20.52,-275.52,0,0,0
TXN_0115024,56.1,1110.48,1054.38,0,7,9,1,CLIENT_04236,42,43,5.05,-56.09999999999991,0,0,0
TXN_0102514,100.0,100.0,0.0,0,10,5,0,CLIENT_03216,28,38,100.0,-100.0,0,0,0
TXN_0111635,97.6,347.1,249.5,0,15,8,4,CLIENT_02920,30,48,28.12,-97.60000000000002,0,0,0
TXN_0116624,99.37,100.0,0.63,1,19,7,2,CLIENT_01622,69,52,99.37,-99.37,0,0,0
TXN_0115415,44.44,2110.02,2068.37,0,10,4,1,CLIENT_03028,47,63,2.11,-41.65000000000009,0,0,0
TXN_0113736,295.22,2293.12,1997.9,0,17,11,4,CLIENT_02076,29,48,12.87,-295.2199999999998,0,0,0
TXN_0114618,319.22,3816.36,3497.13,1,15,9,4,CLIENT_03561,58,36,8.36,-319.23,0,0,0
TXN_0109258,1389.57,2115.48,725.9,2,13,2,1,CLIENT_01586,25,50,65.69,-1389.58,0,0,0
TXN_0106227,245.62,1139.9,1385.53,3,11,1,0,CLIENT_03037,55,57,21.55,245.62999999999988,0,0,0
TXN_0116394,1791.26,1012.88,2804.15,3,10,6,3,CLIENT_00829,46,52,176.85,1791.27,0,0,0
TXN_0110961,2262.07,568.74,2830.81,3,13,8,3,CLIENT_04722,27,39,397.73,2262.0699999999997,0,0,0
TXN_0108791,36.58,990.61,954.04,0,17,3,6,CLIENT_00750,56,43,3.69,-36.57000000000005,0,0,0
TXN_0119105,159.86,736.49,577.33,0,9,5,5,CLIENT_04715,41,53,21.71,-159.15999999999997,0,0,0
TXN_0111102,644.93,1355.22,710.29,2,10,6,5,CLIENT_03974,38,53,47.59,-644.9300000000001,0,0,0
TXN_0105006,100.0,100.0,0.0,0,9,10,2,CLIENT_00780,34,49,100.0,-100.0,0,0,0
TXN_0106214,18.32,1177.62,1159.3,2,9,10,6,CLIENT_01546,35,51,1.56,-18.319999999999936,0,0,0
TXN_0109777,384.33,5328.92,4944.59,0,14,6,4,CLIENT_01690,62,45,7.21,-384.3299999999999,0,0,0
TXN_0115335,83.54,1211.6,1128.06,0,10,7,2,CLIENT_04877,44,55,6.9,-83.53999999999996,0,0,0
TXN_0105257,1199.4,1781.34,2980.74,3,11,10,3,CLIENT_03168,54,50,67.33,1199.3999999999999,0,0,0
TXN_0111144,2149.99,7097.59,8968.22,3,16,6,4,CLIENT_01084,21,42,30.29,1870.6299999999992,0,0,0
TXN_0112408,48.22,905.11,856.9,0,14,6,3,CLIENT_01023,30,51,5.33,-48.210000000000036,0,0,0
TXN_0116736,110.55,1826.24,1715.69,0,14,3,1,CLIENT_02173,68,64,6.05,-110.54999999999995,0,0,0
