study_hours_per_week,lecture_attendance,homework_avg,midterm_score,practice_solved,sleep_hours_per_night,days_before_exam,group_project_score,extra_consultations,motivation_level,exam_grade
34,84,4.95,42,37,5.5,3,10,6,2,5
27,59,3.3000000000000003,55,26,5.2,23,57,5,2,5
21,68,7.4,57,87,8.2,2,83,8,1,5
4,97,8.030000000000001,91,79,4.3,11,41,7,2,4
5,92,4.3,75,9,6.8,20,80,4,0,5
27,68,10.56,58,52,4.0,2,68,4,2,4
12,62,6.490000000000001,95,26,7.3,16,32,8,2,5
3,96,3.2,88,6,6.8,26,43,7,0,5
15,89,4.5,47,91,9.5,8,88,3,0,5
31,60,7.8,40,89,8.3,3,6,8,1,5
13,87,4.4,81,81,4.8,21,97,10,1,4
27,82,3.4,42,12,6.1,27,78,5,0,5
34,49,8.030000000000001,40,71,9.6,4,51,4,2,5
14,80,7.26,94,90,8.4,21,12,9,2,5
15,51,8.3,35,59,7.6,4,31,6,0,5
25,69,8.4,81,13,7.4,8,38,8,1,5
35,100,9.7,84,43,6.4,6,77,0,0,5
27,90,3.74,99,69,7.5,14,62,8,2,5
22,72,3.63,24,83,8.6,15,19,9,2,5
29,57,9.9,65,27,4.8,29,15,4,1,4
37,53,7.5,83,22,9.8,17,29,8,1,5
3,61,8.0,60,11,5.4,5,18,4,1,5
10,60,3.7,63,23,6.7,1,85,6,0,5
24,40,3.5,34,50,4.1,12,100,6,1,4
16,88,4.1,87,21,7.3,19,73,8,0,5
14,82,6.0,70,61,6.3,12,71,4,0,5
24,91,3.8,73,25,5.5,11,92,6,0,5
18,99,6.1,87,85,9.9,22,77,4,1,5
3,54,6.9,96,57,6.6,9,74,3,0,5
21,75,3.0,61,70,6.5,19,29,0,1,5
21,86,3.8,65,14,6.8,28,96,10,0,5
4,93,5.6,44,93,4.7,28,33,4,0,4
13,61,3.4,86,67,6.4,28,38,3,1,5
3,71,3.9,54,5,6.0,29,48,10,0,5
37,97,5.06,92,1,6.8,4,100,0,2,5
15,85,6.0,97,30,9.1,13,100,9,0,5
17,93,8.0,41,23,5.2,10,4,0,1,5
20,72,4.29,28,34,7.6,1,42,4,2,5
35,97,8.2,43,46,4.2,10,46,8,1,4
7,80,9.0,42,30,5.9,18,58,0,0,5
14,98,7.6,80,88,6.8,29,68,7,1,5
37,78,3.3,56,71,4.4,13,16,8,0,4
23,62,6.71,64,75,7.3,7,18,10,2,5
19,82,7.6,34,1,5.9,8,45,10,1,5
13,94,10.780000000000001,76,78,10.0,17,55,9,2,5
31,41,10.67,33,58,7.8,25,25,3,2,5
8,41,5.8,71,95,5.5,22,65,7,0,5
33,77,7.3,55,62,4.6,1,13,0,1,4
20,94,9.2,46,74,4.2,16,51,3,1,4
7,90,8.8,36,16,4.5,20,91,9,1,4
21,68,7.040000000000001,60,53,8.1,4,3,1,2,5
28,91,4.8,23,20,9.1,23,2,9,0,5
38,85,4.4,22,21,4.9,17,78,3,2,4
8,99,6.4,38,96,6.4,13,21,1,1,5
6,42,8.1,60,54,6.1,10,49,2,0,5
12,78,9.8,59,28,7.9,9,63,0,0,5
16,46,9.0,77,78,5.1,14,82,9,0,5
4,75,4.4,58,20,9.7,17,97,2,0,5
6,68,8.0,26,1,8.4,26,9,6,0,5
24,94,5.0,55,41,9.7,3,55,10,1,5
38,76,7.8,95,51,5.7,1,97,7,1,5
10,88,7.7,39,37,7.5,1,15,5,1,5
16,97,4.9,95,2,8.4,20,36,0,1,5
4,75,5.06,48,24,8.3,2,99,6,2,5
30,62,3.7,87,76,4.1,30,54,2,0,4
7,84,3.4,85,87,10.0,16,21,8,0,5
18,55,9.0,66,61,9.6,9,31,10,1,5
27,87,3.3,42,94,4.7,14,43,1,1,4
22,70,3.6,25,14,7.3,1,80,8,0,5
9,73,5.170000000000001,37,69,5.9,3,72,9,2,5
22,89,10.12,72,9,9.3,18,51,1,2,5
12,40,5.3,41,72,8.2,1,32,1,0,5
39,57,4.3,87,68,5.3,11,96,3,1,5
9,97,8.0,94,43,4.2,25,1,1,0,4
25,79,5.2,54,40,5.8,5,13,6,1,5
36,82,5.3,94,82,4.2,11,100,2,0,4
15,95,8.2,28,19,4.8,6,60,10,0,4
15,95,4.8,50,96,7.8,24,96,3,1,5
11,54,9.3,62,36,8.5,7,64,0,0,5
13,87,6.9,94,94,6.8,13,85,9,0,5
39,88,7.48,36,38,7.6,23,29,3,2,5
35,56,5.390000000000001,70,76,4.9,16,26,3,2,4
11,83,8.8,85,69,5.9,25,63,3,1,5
18,49,7.0,43,7,8.3,3,32,10,0,5
18,59,4.51,34,42,6.2,26,52,8,2,5
4,45,4.4,47,9,6.1,15,79,2,1,5
32,47,6.930000000000001,22,40,5.2,8,9,6,2,5
2,84,9.350000000000001,48,3,7.6,22,26,3,2,5
13,73,9.6,71,77,8.9,24,36,10,0,5
5,100,8.36,73,3,6.8,20,1,0,2,5
14,71,7.15,77,23,4.7,16,93,9,2,4
35,90,4.8,64,20,9.0,17,42,2,0,5
22,93,7.7,96,9,4.4,27,82,8,1,4
23,81,9.9,69,45,6.8,13,18,9,0,5
5,43,6.3,41,88,5.6,3,98,5,0,5
19,83,4.1,71,69,9.6,26,10,7,1,5
6,89,4.07,72,79,8.4,3,51,8,2,5
20,78,4.9,50,43,7.4,13,31,7,0,5
3,59,7.0,90,91,8.0,17,79,4,0,5
13,63,9.6,67,99,7.2,30,80,5,0,5
18,63,5.1,50,32,4.9,29,28,9,1,4
11,94,5.1,23,93,8.3,14,83,1,0,5
35,65,6.4,54,35,7.0,30,35,10,0,5
7,64,9.4,86,24,7.8,5,46,8,1,5
9,75,6.490000000000001,83,12,4.3,29,87,5,2,4
12,46,4.6,28,38,4.9,12,42,7,0,4
13,49,4.51,65,78,7.5,16,51,6,2,5
10,97,6.2,75,37,6.8,6,52,9,1,5
3,86,9.46,75,29,5.4,9,67,1,2,5
9,51,5.0,45,13,5.4,16,4,1,1,4
12,40,6.6,79,49,7.8,24,82,4,1,5
37,91,7.920000000000001,96,67,4.4,4,47,2,2,4
11,89,6.820000000000001,91,0,6.6,6,23,0,2,5
22,64,4.3,67,60,7.1,19,0,9,0,5
21,55,9.5,77,2,5.8,1,98,10,1,5
9,44,7.700000000000001,82,49,8.9,25,1,2,2,5
37,58,8.1,77,60,4.3,8,9,6,0,4
30,43,7.5,22,35,9.2,6,62,9,1,5
13,45,10.0,26,3,8.3,3,58,8,0,5
15,65,6.2,71,42,6.7,27,5,10,0,5
22,88,6.0,81,13,9.5,21,83,3,1,5
23,78,5.5,21,88,8.2,14,82,7,0,5
22,95,6.050000000000001,52,66,9.6,30,47,5,2,5
31,94,4.9,31,6,6.8,25,35,3,0,5
21,78,9.9,67,7,6.7,23,47,2,0,5
25,48,9.1,95,43,7.2,2,28,4,1,5
24,84,5.720000000000001,72,63,4.4,16,40,2,2,4
8,91,5.61,93,6,9.5,22,87,7,2,5
10,53,4.07,60,47,8.0,13,72,10,2,5
2,87,10.01,77,61,7.7,25,31,5,2,5
27,94,5.6,87,24,9.6,16,4,10,0,5
39,48,7.700000000000001,42,80,10.0,11,84,5,2,5
39,54,10.230000000000002,55,89,5.0,11,16,6,2,5
23,76,5.9,40,67,8.5,16,23,6,1,5
11,89,9.46,91,63,7.5,10,90,7,2,5
7,92,6.0,74,17,6.8,17,81,4,1,5
18,59,8.690000000000001,75,3,9.9,12,85,4,2,5
39,47,6.0,32,16,9.1,5,5,5,0,5
25,71,6.2700000000000005,41,46,8.2,25,27,3,2,5
11,86,9.9,26,80,6.3,12,19,1,1,5
9,60,8.030000000000001,43,44,8.0,3,79,1,2,5
22,96,5.6,80,88,7.2,19,18,1,0,5
7,80,4.8,24,57,5.5,28,7,1,1,5
22,58,3.3,69,2,6.7,28,17,4,0,4
25,68,8.690000000000001,81,11,5.3,10,36,1,2,5
34,97,6.16,74,90,7.0,16,60,6,2,5
19,70,8.7,45,16,8.3,25,44,10,1,5
29,93,5.5,29,21,4.2,19,94,3,0,4
33,45,5.6,30,38,8.6,29,37,9,0,5
13,43,8.5,59,38,4.1,11,1,4,1,4
28,82,7.040000000000001,30,99,7.1,25,54,1,2,5
11,68,10.12,23,15,7.4,16,95,0,2,5
33,81,7.1,21,100,8.6,28,14,8,0,5
27,42,4.7,96,50,8.6,10,58,5,1,5
26,40,7.0,58,28,6.5,15,74,4,0,5
12,83,3.3000000000000003,100,77,4.4,3,4,4,2,4
24,94,5.720000000000001,42,70,8.2,24,92,1,2,5
35,54,4.5,64,40,7.1,10,83,7,0,5
24,86,8.36,93,56,6.0,12,19,3,2,5
30,60,4.4,96,27,5.4,30,81,3,2,5
32,85,5.0,61,76,4.7,9,11,7,1,4
8,97,5.3,61,79,5.8,19,56,3,1,5
34,70,3.0,48,20,6.8,1,80,0,1,5
22,46,3.63,35,3,6.9,13,67,3,2,5
3,56,5.2,86,98,7.5,25,18,9,1,5
19,95,4.6,79,14,6.2,7,86,0,0,5
34,58,4.18,23,52,9.5,22,26,5,2,5
38,78,4.1,35,89,7.0,28,52,1,0,5
35,99,9.680000000000001,60,45,6.5,20,41,10,2,5
21,42,7.8,25,6,4.3,21,44,8,0,4
36,69,6.4,61,17,7.6,7,77,9,1,5
19,74,10.340000000000002,76,88,7.6,25,67,3,2,5
25,97,3.5200000000000005,47,100,7.5,6,67,10,2,5
9,96,5.4,42,20,9.3,12,23,7,0,5
31,68,9.680000000000001,95,7,8.6,4,86,10,2,5
11,89,7.4,61,58,9.2,28,35,1,0,5
24,91,9.9,31,19,4.4,20,74,4,1,4
12,93,9.6,83,81,5.9,10,96,10,0,5
3,53,4.2,77,82,5.9,19,4,7,0,5
27,74,10.780000000000001,70,66,7.9,2,26,0,2,5
37,67,9.6,48,54,6.7,4,36,5,1,5
34,97,5.6,38,61,8.7,15,26,1,1,5
14,69,9.9,64,17,6.3,6,94,4,1,5
26,65,3.3,73,90,5.3,1,75,0,1,5
5,46,8.36,99,78,5.7,18,46,3,2,5
20,78,5.390000000000001,85,55,5.1,8,63,2,2,5
19,70,4.29,91,84,5.2,13,5,9,2,5
38,44,7.0,32,21,5.3,19,75,4,1,5
31,74,5.1,84,7,4.1,16,55,7,0,4
20,89,7.7,31,10,8.3,1,13,8,1,5
24,86,6.8,90,11,6.4,2,21,4,1,5
17,91,5.7,33,47,4.1,19,54,8,1,4
2,53,4.3,61,62,6.2,14,74,9,0,5
13,100,7.2,95,26,9.4,15,51,3,0,5
25,75,9.680000000000001,67,34,7.1,2,55,4,2,5
35,66,7.2,43,1,9.9,13,76,10,1,5
9,63,7.3,84,98,7.2,20,5,8,1,5
19,79,6.6,36,94,9.8,29,19,10,1,5
6,68,5.7,57,7,5.2,20,53,8,1,5
27,92,6.820000000000001,47,19,5.7,11,1,1,2,5
31,84,9.9,52,7,8.2,10,74,4,0,5
14,61,9.02,43,62,9.9,2,71,7,2,5
20,47,6.6000000000000005,89,67,9.0,29,29,0,2,5
30,54,6.820000000000001,23,30,7.3,17,90,3,2,5
4,88,6.5,52,31,4.5,3,53,7,0,4
27,44,8.36,29,12,6.2,30,3,9,2,5
13,91,6.3,55,85,4.5,4,70,1,1,4
3,43,8.58,96,25,5.9,27,46,0,2,5
12,50,5.3,92,80,5.6,22,87,5,1,5
29,57,6.490000000000001,50,28,6.3,5,95,5,2,5
19,81,9.9,23,90,9.0,30,18,0,2,5
14,88,5.3,27,85,4.9,2,41,2,1,4
38,69,9.8,46,17,5.8,4,98,9,1,5
23,54,4.2,55,68,5.6,12,41,7,1,5
13,45,4.7,28,11,5.8,6,50,8,1,5
3,94,6.2,62,1,6.2,28,2,7,1,5
38,92,8.6,43,41,5.5,20,81,0,0,5
8,55,8.1,56,6,9.7,27,36,10,0,5
27,86,4.2,60,46,6.5,27,21,3,0,5
27,79,5.170000000000001,45,89,4.7,30,32,8,2,4
25,48,7.0,23,53,6.8,15,97,0,0,5
13,82,5.1,20,14,5.1,7,48,10,1,5
17,98,6.0,39,57,5.3,29,86,3,0,5
24,73,6.4,64,32,5.7,6,53,9,0,5
10,66,7.920000000000001,88,66,4.7,22,61,6,2,4
33,52,4.8,71,62,8.3,26,34,6,1,5
16,75,4.51,83,47,8.8,30,28,6,2,5
38,66,5.8,40,65,6.4,14,65,9,0,5
14,48,3.6,99,80,8.1,18,49,3,0,5
6,44,7.370000000000001,91,64,6.3,27,13,7,2,5
12,90,9.790000000000001,95,35,5.0,29,47,2,2,5
11,61,3.8,44,16,6.4,7,43,8,1,5
14,70,3.8,86,1,7.3,25,71,5,0,5
16,42,3.6,45,32,4.2,6,0,6,1,4
8,69,8.9,100,92,7.9,24,27,8,0,5
29,60,3.6,46,5,8.5,6,2,3,0,5
33,74,10.89,71,42,9.2,6,70,4,2,5
36,45,5.5,82,99,4.6,20,97,0,0,4
16,67,5.3,64,87,4.0,22,47,9,0,4
37,71,3.6,77,10,4.4,10,31,7,1,4
22,81,7.1,57,4,9.5,4,8,1,0,5
7,76,7.1,54,29,8.6,10,98,4,0,5
2,64,6.5,65,9,9.0,22,56,4,0,5
5,71,5.2,90,100,7.1,1,82,9,0,5
12,74,6.16,22,90,7.2,23,45,3,2,5
27,61,5.2,25,90,5.8,14,57,3,0,5
38,63,6.0,32,23,9.1,18,55,1,0,5
24,78,5.940000000000001,65,58,9.0,22,14,2,2,5
30,93,7.7,98,66,6.4,9,94,9,0,5
22,69,5.61,52,60,6.0,10,60,1,2,5
28,89,5.5,98,25,8.4,19,15,0,1,5
14,71,6.0,81,38,4.2,4,45,3,0,4
24,70,3.3000000000000003,82,81,9.2,21,100,8,2,5
17,62,6.4,75,2,6.7,24,70,5,1,5
31,79,4.8,58,37,6.6,13,34,7,0,5
5,72,3.4,79,41,8.0,10,92,1,1,5
17,64,9.4,97,47,7.9,13,65,1,0,5
32,75,5.83,43,88,5.6,22,56,1,2,5
26,63,6.6000000000000005,69,12,9.7,12,33,10,2,5
13,70,9.680000000000001,52,88,9.9,24,98,7,2,5
27,97,4.620000000000001,95,87,7.2,3,30,0,2,5
38,78,9.9,93,55,7.4,19,11,4,2,5
34,85,4.7,26,58,7.3,9,64,3,0,5
29,52,7.8100000000000005,65,62,6.9,13,46,10,2,5
10,49,7.8,81,79,9.7,22,92,0,0,5
13,62,9.3,20,42,5.5,8,64,9,0,5
6,57,7.3,98,74,4.6,4,0,6,0,4
29,71,6.2,84,56,9.6,21,78,0,0,5
36,72,7.0,64,20,5.3,28,66,5,0,5
6,75,4.4,74,94,8.5,9,13,0,0,5
35,67,8.58,85,53,5.2,7,53,10,2,5
35,55,4.73,86,78,9.8,30,9,8,2,5
14,55,7.590000000000001,99,52,8.7,21,66,2,2,5
15,57,7.5,73,44,9.5,23,83,1,0,5
12,47,9.3,82,35,9.7,11,49,6,0,5
39,81,6.2,73,62,4.5,25,99,0,0,4
5,55,8.4,71,0,6.6,30,90,6,0,5
34,94,4.2,73,91,7.9,15,35,8,1,5
8,95,4.1,86,96,8.8,13,10,3,1,5
9,50,7.370000000000001,56,66,5.4,3,2,9,2,5
38,45,7.920000000000001,31,78,9.5,3,87,1,2,5
11,40,7.4,78,32,5.3,20,38,3,0,4
16,100,8.2,39,31,9.2,11,9,8,0,5
39,100,5.61,51,86,7.1,26,89,7,2,5
16,51,8.14,90,57,7.1,23,50,4,2,5
6,96,4.73,63,25,6.2,21,31,7,2,5
30,77,4.5,85,60,4.6,5,51,6,0,4
20,67,3.8500000000000005,97,16,6.1,20,71,3,2,5
11,84,8.2,74,72,6.6,24,46,2,0,5
13,97,6.5,35,68,6.9,19,12,0,1,5
5,56,4.7,90,28,8.4,12,66,2,0,5
32,40,7.590000000000001,87,62,6.1,18,52,7,2,5
19,71,5.5,71,5,6.4,4,52,8,1,5
17,47,9.790000000000001,56,58,9.4,29,14,8,2,5
37,93,6.7,65,98,8.5,8,52,4,1,5
26,79,3.2,60,20,4.1,14,84,3,0,4
24,95,10.89,24,44,8.9,30,41,5,2,5
13,82,3.8500000000000005,85,44,9.9,16,28,6,2,5
35,85,8.690000000000001,24,86,9.6,20,46,5,2,5
37,63,6.1,82,34,9.0,8,90,4,1,5
38,49,4.7,22,51,7.8,5,29,1,0,5
4,86,8.47,27,45,5.7,9,13,2,2,5
10,78,3.9,45,65,7.9,2,78,8,1,5
19,78,9.0,93,56,8.2,8,58,6,1,5
36,49,5.28,72,41,5.7,7,63,9,2,5
35,75,5.5,95,72,5.5,18,43,1,0,5
15,64,7.4,48,76,6.4,21,13,0,1,5
5,99,3.0,33,97,7.8,22,24,0,1,5
30,89,6.930000000000001,24,15,5.8,9,90,0,2,5
16,98,10.230000000000002,46,4,7.3,11,43,5,2,5
29,96,8.58,87,0,9.4,12,60,4,2,5
17,49,6.2700000000000005,48,21,5.8,8,1,6,2,5
13,58,7.6,22,47,9.8,23,80,4,1,5
6,85,9.6,49,25,6.8,27,78,8,1,5
35,84,4.3,28,33,4.6,17,90,0,1,4
2,54,6.7,20,57,4.3,26,73,8,1,4
33,55,4.6,42,84,6.0,19,42,3,1,5
27,41,9.9,86,6,5.6,1,8,9,2,5
18,68,8.0,51,24,9.1,26,60,6,1,5
28,43,8.6,25,56,8.4,22,66,1,0,5
25,92,10.56,96,11,9.3,3,23,2,2,5
36,89,5.06,68,30,7.5,14,64,3,2,5
27,68,3.63,34,26,6.6,18,37,4,2,5
39,70,5.0,77,85,5.6,29,69,1,0,5
24,56,5.8,72,33,7.5,26,4,6,1,5
23,49,7.4,49,80,7.7,2,67,5,1,5
5,66,9.46,95,74,6.4,8,66,8,2,5
10,92,5.4,59,92,9.6,17,29,6,0,5
5,80,6.930000000000001,78,33,7.8,9,99,9,2,5
8,54,8.5,82,36,9.0,12,86,9,1,5
24,99,5.06,67,57,7.7,7,61,1,2,5
3,83,4.5,87,59,5.9,1,6,2,0,5
25,70,7.1,26,25,8.4,21,50,2,1,5
32,60,6.71,66,44,5.4,21,31,7,2,5
32,99,9.6,62,44,7.6,14,73,7,0,5
35,98,5.5,35,31,6.4,2,100,2,0,5
25,97,8.3,41,100,4.9,17,96,7,0,4
27,80,7.1,82,68,6.5,7,25,4,0,5
17,85,3.4,65,83,5.9,15,42,10,1,5
14,84,3.6,64,70,4.7,28,61,3,0,4
16,99,4.840000000000001,60,22,8.9,9,30,10,2,5
28,65,4.0,44,64,7.0,8,93,3,0,5
5,77,5.3,69,38,6.1,7,22,3,1,5
17,90,7.1,86,66,7.0,4,63,0,1,5
31,75,7.920000000000001,71,44,8.5,10,92,10,2,5
31,91,7.8100000000000005,50,66,4.1,7,71,6,2,4
37,56,4.18,56,62,7.3,15,54,10,2,5
4,90,7.920000000000001,41,69,6.9,30,15,9,2,5
23,42,5.9,46,94,9.4,30,8,9,0,5
23,100,9.3,21,53,7.3,13,3,3,0,5
13,53,9.4,41,26,4.8,8,82,1,0,4
22,88,9.240000000000002,72,92,6.3,9,38,0,2,5
5,52,8.690000000000001,36,78,7.7,9,43,2,2,5
32,80,4.18,75,35,4.3,5,40,0,2,4
32,66,3.6,50,4,9.3,21,12,10,0,5
24,40,8.9,62,66,4.4,6,75,4,0,4
21,96,6.6000000000000005,91,50,4.2,30,72,5,2,4
16,56,6.820000000000001,72,88,4.0,16,11,10,2,4
24,87,8.9,24,31,8.1,16,23,5,0,5
29,89,8.14,21,20,6.7,24,47,5,2,5
17,73,4.3,78,16,4.6,14,76,6,0,4
38,53,4.5,23,72,9.1,19,98,0,0,5
22,93,3.3000000000000003,53,25,5.2,19,31,3,2,5
16,94,8.8,86,21,6.0,16,37,9,2,5
18,98,7.040000000000001,92,40,5.1,27,77,9,2,5
38,56,9.6,25,58,9.6,5,65,8,1,5
14,42,8.0,77,86,8.5,27,53,9,1,5
20,73,4.07,66,74,8.3,1,20,1,2,5
31,79,4.1,24,9,4.3,5,30,7,1,4
19,64,6.5,80,86,7.1,9,63,10,0,5
15,100,9.5,75,4,7.5,21,51,6,0,5
37,41,4.7,54,54,6.3,7,34,6,0,5
37,73,8.8,32,25,5.9,10,15,2,0,5
21,65,5.2,45,3,9.1,25,39,1,0,5
20,70,4.9,83,26,4.1,24,89,1,0,4
8,48,9.3,98,97,7.8,15,37,2,0,5
5,69,3.3,30,57,6.4,21,56,2,0,5
35,59,7.6,81,2,8.0,12,2,9,1,5
3,60,3.3,99,49,5.2,13,36,1,1,5
6,68,9.46,66,95,5.4,18,99,6,2,5
11,98,8.8,89,25,7.5,21,1,1,0,5
33,64,9.3,94,17,9.9,10,85,5,0,5
14,77,4.3,77,6,9.8,24,2,10,0,5
6,97,3.9,29,44,5.5,27,46,4,1,5
11,83,7.15,35,12,4.6,1,89,6,2,4
11,64,4.9,31,5,7.5,26,26,10,1,5
39,48,7.2,90,34,6.5,4,62,10,0,5
28,78,6.6,69,94,8.6,17,37,6,1,5
22,83,4.0,34,52,7.2,21,43,7,1,5
9,65,8.2,78,100,7.1,13,7,3,1,5
2,96,8.6,89,67,7.9,2,22,9,1,5
29,76,9.7,81,41,4.8,15,5,4,0,4
15,55,5.8,91,3,8.1,12,24,9,0,5
22,76,5.4,81,59,6.9,2,58,3,1,5
31,51,4.3,69,44,8.9,7,56,6,0,5
22,63,4.3,96,71,4.8,4,57,2,1,4
10,65,5.720000000000001,73,74,5.8,14,15,9,2,5
18,59,10.89,73,65,9.7,18,25,1,2,5
6,48,3.6,47,81,7.3,11,78,3,0,5
32,62,4.8,70,81,9.6,3,46,4,0,5
39,78,3.6,93,21,8.1,3,95,10,0,5
20,68,4.9,52,11,9.6,18,39,0,1,5
37,70,3.9600000000000004,20,80,5.9,23,18,2,2,5
34,58,7.26,88,50,4.5,1,77,7,2,4
14,59,6.1,20,16,8.8,13,43,10,0,5
15,62,4.620000000000001,74,35,8.8,25,98,4,2,5
34,82,4.2,64,92,7.7,5,25,0,0,5
30,66,7.4,92,48,7.5,4,51,3,0,5
37,69,6.2700000000000005,99,15,9.5,3,36,7,2,5
11,60,3.74,59,74,5.1,19,76,7,2,5
32,83,9.4,80,43,7.7,13,46,1,1,5
7,74,5.8,55,21,4.3,16,71,8,0,4
2,88,7.1,43,93,4.8,19,13,9,1,4
8,46,9.2,99,7,6.6,1,25,0,1,5
28,61,6.38,33,17,8.9,18,46,9,2,5
22,49,9.57,94,79,8.4,27,93,7,2,5
29,62,10.340000000000002,20,83,9.8,30,12,7,2,5
17,54,4.2,66,71,4.3,7,99,5,1,4
24,69,10.12,95,93,6.3,3,10,0,2,5
21,73,4.18,40,37,5.0,22,1,8,2,5
39,52,4.9,92,28,4.2,20,29,9,0,4
26,99,9.57,58,76,5.6,10,23,2,2,5
29,43,9.3,22,80,5.5,21,81,0,0,5
6,57,7.8,35,80,6.5,8,22,6,1,5
22,95,3.7,87,72,4.8,2,69,9,0,4
19,62,7.370000000000001,45,1,6.9,10,74,4,2,5
7,72,7.0,73,58,9.5,21,6,1,0,5
30,73,5.5,32,41,8.5,18,46,0,2,5
20,73,9.9,80,87,9.1,12,96,5,1,5
34,75,5.3,39,20,8.8,14,9,0,0,5
2,74,4.95,46,1,6.3,25,84,5,2,5
4,56,4.18,21,4,8.3,2,72,0,2,5
22,67,5.6,29,16,8.5,17,29,6,0,5
36,53,7.8,79,23,5.2,20,47,6,0,5
4,73,4.6,38,7,9.2,12,24,9,1,5
26,87,9.240000000000002,34,29,6.7,7,88,3,2,5
39,50,4.29,66,49,4.1,15,23,6,2,4
21,96,6.1,43,21,7.9,2,11,7,0,5
35,52,7.9,35,58,8.1,27,70,7,0,5
22,72,3.9,100,23,7.3,26,33,2,1,5
24,96,7.2,79,25,5.3,25,2,7,0,5
7,94,8.6,99,60,6.9,12,5,2,0,5
14,41,7.2,68,7,6.4,17,58,10,1,5
24,73,6.6,23,11,9.8,1,26,4,0,5
10,92,9.790000000000001,85,13,8.9,8,82,0,2,5
18,68,10.89,68,29,8.6,5,71,6,2,5
3,76,4.3,50,54,5.1,28,35,9,1,5
20,43,7.8,85,98,6.0,28,60,7,1,5
20,51,3.6,73,60,6.3,25,99,3,1,5
8,65,3.3,21,61,7.0,8,81,6,0,5
21,97,5.0,80,30,4.2,22,70,6,0,4
10,100,10.780000000000001,34,91,7.6,20,64,5,2,5
18,67,6.9,79,26,6.1,14,4,4,1,5
28,42,4.9,62,99,7.4,6,41,9,1,5
3,59,3.9,59,0,4.1,18,13,3,1,4
37,49,10.340000000000002,49,40,5.9,5,64,4,2,5
20,91,5.5,82,13,8.6,10,11,6,1,5
18,57,5.61,43,73,7.0,15,82,7,2,5
6,92,9.0,63,49,8.7,3,1,3,1,5
19,92,7.920000000000001,33,41,8.2,3,13,4,2,5
8,92,4.620000000000001,47,70,9.1,30,66,10,2,5
18,66,6.0,33,39,4.0,17,98,5,0,4
37,70,10.450000000000001,75,13,5.6,14,76,10,2,5
5,66,9.3,53,99,7.3,27,66,8,1,5
39,81,3.5,97,90,9.6,24,13,9,1,5
26,40,5.390000000000001,31,10,8.1,10,33,5,2,5
6,45,4.51,75,62,6.7,19,44,6,2,5
31,50,6.7,80,48,4.8,16,8,7,0,4
13,73,9.02,80,36,7.0,17,9,2,2,5
5,78,5.1,59,9,6.6,20,7,4,0,5
25,59,8.3,39,53,8.7,13,28,3,1,5
30,92,7.7,61,6,6.5,1,60,0,0,5
10,60,8.91,26,80,5.9,1,53,3,2,5
5,60,9.6,98,11,4.5,17,38,1,1,4
25,57,6.6000000000000005,92,100,4.3,18,32,3,2,4
15,60,5.940000000000001,87,100,6.6,28,22,1,2,5
6,58,7.8,50,54,6.1,17,71,3,1,5
19,43,8.7,89,35,7.3,12,39,3,0,5
20,52,4.3,95,6,8.3,6,22,10,0,5
13,57,8.9,66,23,4.2,7,58,2,0,4
19,91,3.4,70,33,7.0,17,49,4,0,5
18,68,3.0,77,64,9.2,26,99,8,0,5
31,64,4.1,41,28,6.7,16,63,0,0,5
25,95,9.9,43,25,7.1,1,55,6,1,5
12,52,7.370000000000001,53,73,6.9,30,42,9,2,5
36,66,3.3,82,64,6.3,11,83,0,1,5
24,99,11.0,79,44,4.7,10,57,9,2,4
18,58,8.2,38,16,4.8,25,11,0,1,4
2,88,9.790000000000001,43,35,5.1,25,35,1,2,5
16,40,4.95,83,72,8.8,1,72,9,2,5
33,77,3.7,39,62,5.7,11,96,5,1,5
10,58,6.6,46,22,9.7,24,5,10,0,5
16,91,9.240000000000002,77,92,8.9,3,31,8,2,5
29,40,7.5,63,65,8.1,23,64,2,1,5
25,79,8.14,84,81,8.3,16,59,4,2,5
36,56,8.3,65,91,4.3,1,53,7,0,4
23,60,5.06,73,41,7.4,7,23,9,2,5
28,61,7.6,58,70,9.6,11,28,5,0,5
20,54,6.2700000000000005,26,74,4.2,17,7,2,2,4
13,89,3.5,73,70,5.7,19,12,1,0,5
21,78,4.840000000000001,62,42,4.3,28,62,2,2,4
2,87,8.6,39,87,7.4,14,24,5,0,5
22,78,10.230000000000002,44,54,4.7,23,28,4,2,4
2,71,5.0,62,55,6.9,16,58,7,1,5
11,88,4.73,92,78,8.3,17,60,9,2,5
33,43,3.2,46,30,5.0,14,87,1,0,4
23,83,9.6,44,82,8.5,9,90,1,0,5
19,84,8.58,55,55,4.4,21,25,3,2,4
33,71,10.67,85,73,4.9,13,83,8,2,4
28,43,9.9,28,47,5.7,2,67,4,2,5
29,92,5.4,98,51,8.8,20,21,6,0,5
19,40,3.8,72,71,9.1,8,6,6,1,5
30,72,6.5,40,0,5.3,4,56,5,1,5
19,46,3.2,69,1,4.6,26,61,5,1,4
9,48,4.0,35,92,9.1,5,17,8,0,5
32,40,4.6,85,41,7.9,15,9,3,0,5
35,55,7.7,45,73,4.9,2,30,1,1,4
8,57,6.6,63,8,7.3,21,25,6,1,5
37,93,5.1,48,30,9.2,23,54,5,0,5
19,86,7.0,65,95,4.4,9,89,3,0,4
