study_hours_per_week,lecture_attendance,homework_avg,midterm_score,practice_solved,sleep_hours_per_night,days_before_exam,group_project_score,extra_consultations,motivation_level,exam_grade
9,70,7.0,48,55,6.7,7,50,5,1,3
7,40,3.1,44,5,4.5,1,11,0,1,2
3,51,4.0,39,5,5.8,2,9,0,0,2
11,76,6.8,62,32,5.6,13,71,3,1,3
25,77,7.3,77,62,7.6,19,83,3,2,4
28,86,6.9,64,59,6.8,12,60,7,1,4
13,60,7.0,47,46,6.0,12,69,2,0,3
40,95,8.0,92,74,7.1,26,78,10,1,5
18,85,8.3,65,70,6.9,14,82,5,1,4
11,73,5.7,59,59,6.2,15,50,4,0,3
12,67,6.9,55,46,5.9,15,57,1,0,3
9,43,3.8,47,2,5.4,8,16,2,0,2
2,47,4.8,43,23,4.8,8,15,3,2,2
26,84,6.8,76,58,7.9,19,71,7,1,4
15,88,7.8,64,75,6.6,14,72,7,1,4
7,72,5.2,58,55,5.6,14,51,3,1,3
2,57,5.5,40,4,5.7,2,32,2,1,2
7,47,5.4,35,2,5.2,9,23,3,0,2
34,90,8.7,90,96,9.0,20,86,5,2,5
20,79,7.1,71,55,7.4,20,62,6,1,4
12,75,5.2,60,53,6.9,11,70,4,1,3
39,91,9.6,87,92,8.9,23,89,4,2,5
28,84,7.5,73,59,6.8,19,66,5,2,4
29,80,8.0,80,69,7.4,20,77,6,0,4
28,94,6.3,73,69,7.7,17,61,2,1,4
28,87,6.9,67,72,7.3,15,72,4,1,4
9,48,5.3,39,25,4.2,6,4,1,1,2
19,76,5.1,62,40,7.0,8,62,2,2,3
7,66,4.3,32,3,4.8,4,23,0,0,2
8,71,6.9,53,30,5.6,14,65,1,1,3
34,98,8.7,86,79,8.2,22,100,7,2,5
18,85,7.3,78,71,7.8,19,68,4,2,4
2,64,4.7,32,37,5.5,10,5,2,1,2
30,99,9.7,88,99,7.0,25,89,6,2,5
27,99,9.0,97,83,9.0,27,98,9,1,5
29,85,7.1,72,77,7.1,20,80,4,2,4
11,76,6.5,64,48,5.5,7,45,1,0,3
5,63,5.1,41,7,5.3,7,41,2,0,2
5,51,5.1,46,39,4.9,2,36,1,0,2
5,56,3.4,30,4,4.1,4,36,3,0,2
38,94,9.5,85,74,8.3,29,84,9,2,5
6,40,4.3,26,39,4.1,4,8,0,0,2
19,70,5.9,66,32,6.0,12,58,3,0,3
10,60,4.9,44,20,4.5,2,31,3,0,2
4,47,3.0,29,6,4.6,5,41,2,0,2
17,63,5.3,64,41,5.8,6,45,5,1,3
32,94,8.2,92,93,7.8,21,80,7,1,5
3,49,3.0,38,0,4.9,1,15,3,0,2
29,93,9.8,92,92,8.5,26,78,8,2,5
28,79,8.2,62,56,7.6,20,75,2,2,4
27,94,9.4,99,74,8.9,21,80,9,0,5
8,45,4.3,44,10,4.9,1,29,3,0,2
29,94,9.9,87,81,8.0,21,100,7,2,5
16,74,5.6,65,53,6.9,11,42,4,0,3
25,78,7.3,62,53,7.4,15,78,4,2,4
18,80,6.5,71,61,6.8,11,67,4,1,4
8,47,5.3,45,34,4.8,7,40,1,0,2
5,57,3.5,22,34,4.4,6,18,1,1,2
2,64,3.7,34,9,5.9,2,17,1,2,2
21,81,6.5,78,66,7.9,18,71,2,2,4
19,72,6.5,62,55,6.5,14,48,3,0,3
14,62,5.8,55,53,6.6,5,63,1,0,3
23,87,7.7,64,79,7.6,18,63,5,2,4
31,93,9.4,93,88,9.0,21,99,7,2,5
10,69,5.3,53,34,6.1,7,49,4,0,3
21,78,7.7,78,63,6.8,10,61,5,1,4
20,88,7.4,78,68,7.6,15,79,4,2,4
10,42,4.3,34,24,5.8,1,25,2,0,2
7,50,3.8,22,12,5.6,1,45,0,0,2
11,80,6.1,60,53,5.8,5,49,4,0,3
33,95,9.4,82,78,7.1,29,93,8,2,5
9,42,5.4,20,34,4.1,2,22,0,0,2
15,70,5.8,51,51,5.9,13,50,2,1,3
17,83,7.8,61,50,8.0,20,77,2,2,4
26,87,6.7,62,70,7.3,11,86,4,2,4
19,76,5.8,62,41,5.6,14,67,3,1,3
30,93,8.2,99,71,7.2,24,96,4,2,5
15,75,6.9,46,36,6.2,7,64,3,2,3
19,72,5.5,52,47,6.7,14,60,5,2,3
29,96,9.3,80,97,7.5,25,90,4,2,5
14,75,6.1,50,47,6.1,7,67,2,1,3
25,84,7.5,62,58,7.3,20,82,3,2,4
20,66,6.3,61,40,6.9,15,58,3,1,3
8,56,4.4,39,18,4.2,1,34,1,0,2
12,73,5.3,65,38,6.9,8,40,2,2,3
2,44,4.7,48,8,4.2,2,16,3,2,2
7,48,4.0,46,26,4.7,1,31,2,0,2
32,96,9.1,97,91,8.0,29,93,9,2,5
14,76,6.8,56,52,6.9,7,67,2,1,3
19,95,7.9,62,68,6.7,20,63,3,2,4
9,60,6.3,47,31,6.4,10,67,2,0,3
18,87,6.5,69,75,6.8,13,83,6,2,4
28,91,8.4,97,86,7.7,23,79,9,2,5
7,55,4.3,20,7,4.1,2,42,2,1,2
3,48,3.3,45,35,5.2,3,49,3,1,2
21,80,7.6,62,50,7.1,17,61,4,2,4
37,99,8.8,93,97,8.5,26,98,4,2,5
33,98,9.2,88,76,7.0,21,80,6,1,5
27,98,8.4,92,74,8.2,29,84,8,2,5
7,55,3.6,29,6,5.1,2,28,1,0,2
33,89,8.7,79,70,7.0,27,92,4,2,5
30,92,9.7,100,85,8.1,25,79,5,1,5
31,94,8.0,63,64,7.1,18,74,4,1,4
3,53,4.1,42,7,4.7,5,34,0,1,2
19,75,7.1,74,67,7.5,14,80,5,0,4
28,80,7.1,78,65,7.6,9,60,3,0,4
7,52,3.5,37,0,5.9,7,42,3,2,2
11,61,5.8,60,38,5.6,10,44,2,1,3
7,43,3.5,23,9,4.4,1,19,2,0,2
12,78,6.6,58,58,6.4,12,47,4,1,3
14,75,6.1,57,59,6.6,12,46,1,0,3
8,58,3.4,22,19,5.4,7,29,2,0,2
29,99,9.8,96,91,8.8,29,95,10,2,5
9,48,3.1,34,34,4.0,1,2,1,0,2
33,92,8.8,83,81,8.3,21,77,6,1,5
24,80,7.1,78,59,7.9,13,62,6,1,4
8,57,3.9,31,8,5.5,6,0,0,2,2
37,97,8.7,93,92,7.6,23,97,9,1,5
28,78,6.4,80,56,7.2,17,64,2,1,4
14,79,7.3,66,52,7.1,10,74,6,1,4
16,62,6.2,58,54,6.5,6,55,2,1,3
6,41,4.2,35,12,4.3,4,48,3,0,2
11,67,5.6,61,50,6.8,9,61,1,0,3
8,48,3.7,27,22,5.9,6,32,3,0,2
24,91,8.9,84,77,7.2,29,81,7,2,5
40,93,8.6,95,75,7.2,30,78,9,2,5
26,85,6.7,67,56,7.7,10,74,7,1,4
3,40,4.0,31,24,4.0,1,4,3,0,2
16,90,7.1,65,66,7.3,11,84,6,1,4
18,69,5.9,55,37,6.2,15,49,5,1,3
9,52,5.1,22,7,4.5,5,37,3,1,2
2,62,3.9,35,4,4.1,1,37,3,0,2
25,90,9.5,79,97,7.6,23,80,6,2,5
26,91,6.5,67,64,7.6,15,69,6,1,4
2,46,3.3,26,19,5.0,7,42,0,0,2
13,65,6.0,61,30,6.5,14,63,2,2,3
35,98,8.3,98,92,8.8,24,95,6,2,5
25,76,6.8,61,74,7.1,12,66,5,2,4
30,87,6.9,79,64,7.2,19,81,6,1,4
3,55,4.1,30,19,4.1,1,27,2,0,2
26,88,8.3,62,72,7.2,19,77,6,0,4
37,90,8.3,86,86,7.8,26,76,6,2,5
24,92,7.8,70,72,7.2,20,73,6,2,4
11,74,5.5,57,32,6.2,7,56,4,0,3
34,97,9.9,91,97,8.8,20,75,9,2,5
31,91,7.6,75,57,7.0,15,81,3,1,4
27,87,8.2,64,69,6.7,17,64,6,2,4
6,53,4.0,43,33,5.1,10,46,0,0,2
30,99,8.4,88,98,8.3,21,82,10,2,5
9,44,5.2,23,3,5.2,2,45,1,1,2
21,66,5.7,50,59,6.0,12,50,5,2,3
23,92,6.7,80,76,7.1,16,64,4,1,4
31,99,8.2,76,83,7.2,22,92,5,2,5
21,82,6.9,60,71,6.8,14,74,3,2,4
25,99,9.0,96,97,8.7,24,90,6,1,5
37,93,8.2,88,93,8.5,23,97,9,2,5
12,68,6.2,59,60,5.4,15,57,2,1,3
17,74,8.4,75,67,6.7,16,80,2,0,4
14,72,6.6,54,43,5.9,11,55,3,2,3
36,91,9.4,76,90,7.5,28,88,4,2,5
3,63,4.5,37,40,5.1,5,5,3,0,2
17,66,6.7,49,57,6.1,10,45,4,0,3
15,76,6.6,66,64,7.0,13,77,6,2,4
33,93,8.1,76,81,7.7,23,91,9,2,5
30,78,7.3,83,61,7.0,17,72,2,2,4
25,96,8.8,95,95,7.4,24,93,5,2,5
8,80,6.2,56,56,5.6,9,45,3,1,3
20,79,7.0,63,56,6.7,8,46,5,2,3
27,92,8.5,92,81,8.6,21,95,7,2,5
8,73,5.1,59,46,6.9,9,49,5,1,3
5,54,3.9,34,39,5.9,8,49,1,0,2
36,92,8.9,78,92,8.8,20,95,9,2,5
33,93,9.4,88,73,7.2,23,99,8,1,5
26,79,7.0,74,66,7.4,12,84,4,2,4
9,78,6.7,59,53,6.4,14,42,5,0,3
22,79,8.4,69,52,6.5,16,78,6,1,4
14,61,5.6,53,40,6.8,9,48,5,0,3
39,95,8.2,81,89,7.7,23,80,9,1,5
20,63,5.9,50,31,6.1,12,44,2,1,3
7,54,3.4,40,15,5.5,6,44,3,0,2
9,54,5.3,45,32,4.0,6,25,0,1,2
26,92,7.7,68,61,7.0,12,83,3,2,4
20,76,5.3,57,58,6.5,9,48,3,2,3
23,84,6.4,73,49,6.5,14,83,6,0,4
5,49,4.1,23,26,4.3,4,12,1,0,2
2,41,4.8,47,8,5.3,1,26,0,0,2
2,44,5.1,38,6,5.0,4,11,0,0,2
2,40,3.4,34,12,4.9,4,41,1,0,2
9,64,4.4,23,21,4.6,10,21,1,0,2
11,71,5.6,59,49,5.9,5,71,5,2,3
8,57,4.9,43,8,5.1,9,29,2,1,2
23,87,7.3,72,77,7.3,19,68,5,1,4
13,60,6.8,63,56,6.6,7,42,1,2,3
26,90,8.8,84,90,7.1,25,88,4,1,5
10,65,3.7,29,28,5.7,1,41,2,0,2
29,82,7.7,66,61,7.8,12,69,6,1,4
24,89,7.3,71,53,7.3,18,67,2,1,4
29,98,9.2,98,96,7.2,20,95,10,2,5
10,62,5.5,64,45,5.8,15,56,4,1,3
24,87,7.0,61,69,7.4,19,67,5,2,4
13,73,5.8,50,39,5.8,6,66,5,2,3
20,72,5.3,46,35,5.9,13,55,1,1,3
11,40,3.8,22,17,4.5,5,11,3,1,2
8,44,4.6,21,11,4.1,7,21,0,0,2
16,66,6.8,50,31,6.3,13,59,1,2,3
3,44,3.3,23,4,5.6,7,3,0,0,2
10,57,4.3,37,30,4.5,10,25,3,0,2
23,84,8.4,65,54,7.3,17,66,3,2,4
15,74,7.4,70,60,7.8,15,64,4,2,4
37,99,9.0,78,97,7.8,24,90,6,2,5
18,73,6.2,50,32,6.0,9,40,1,1,3
35,98,8.1,97,75,7.6,26,91,8,2,5
17,77,7.2,74,72,7.9,17,75,3,2,4
9,64,5.6,45,59,6.7,11,65,1,0,3
6,41,5.1,48,14,4.9,4,14,3,0,2
8,68,6.2,52,49,6.2,14,44,4,0,3
18,77,8.0,77,74,7.4,18,70,3,2,4
18,91,8.5,66,78,7.6,15,87,2,2,4
32,100,8.4,76,95,8.1,30,77,5,1,5
16,84,7.1,80,78,8.0,11,80,6,2,4
31,95,8.1,94,93,8.9,26,72,9,2,5
17,84,7.7,67,51,7.6,13,66,6,2,4
28,91,8.1,69,79,7.7,15,76,4,2,4
38,93,10.0,86,84,8.9,26,80,6,2,5
9,55,3.9,21,2,4.0,7,47,0,1,2
27,88,7.1,63,65,7.9,19,82,2,1,4
26,88,7.4,80,59,7.7,10,68,6,2,4
3,53,4.4,42,21,4.8,2,45,3,0,2
31,91,8.2,89,97,7.1,30,94,6,2,5
8,58,4.5,20,32,5.6,6,31,3,0,2
22,76,7.9,61,69,7.4,12,71,4,2,4
7,70,6.0,48,54,6.0,9,40,3,1,3
9,46,5.3,45,25,5.7,5,14,0,1,2
13,79,5.4,62,31,6.8,14,65,3,2,3
10,60,5.5,30,6,4.3,5,4,1,1,2
35,99,8.7,77,97,8.2,22,97,4,1,5
26,81,7.5,74,49,7.7,11,68,7,2,4
11,64,6.3,64,45,6.6,7,58,4,1,3
15,75,7.1,77,55,7.5,13,70,6,0,4
18,69,5.9,63,54,6.6,11,46,2,1,3
12,61,5.8,57,57,6.3,12,56,1,1,3
34,99,8.4,77,87,8.5,24,81,5,2,5
28,77,8.3,78,64,7.9,17,63,5,0,4
19,92,6.7,60,66,7.2,17,83,6,2,4
10,79,7.0,58,51,5.7,14,46,2,0,3
10,53,3.6,32,24,5.8,7,28,0,0,2
37,97,8.2,90,71,8.4,25,88,9,2,5
6,51,4.6,39,24,5.7,7,16,0,2,2
36,99,10.0,83,85,7.8,26,80,9,2,5
12,80,5.5,63,50,5.9,11,57,2,2,3
26,89,9.2,85,97,8.0,30,79,4,2,5
16,74,6.6,53,60,6.7,10,47,2,0,3
18,63,5.9,49,44,6.9,8,53,1,1,3
38,100,10.0,87,83,7.7,25,95,10,2,5
24,78,8.1,73,54,7.7,10,68,5,2,4
2,40,4.2,31,19,4.5,10,15,1,0,2
28,94,9.7,98,89,7.5,30,82,6,2,5
27,90,8.0,96,72,8.0,27,85,8,2,5
28,82,7.9,72,73,7.9,19,80,7,1,4
31,88,8.1,70,79,7.8,12,82,4,2,4
25,96,9.0,96,83,7.5,23,74,8,2,5
15,88,8.1,70,62,7.1,10,80,2,1,4
30,94,8.2,90,91,8.1,27,83,4,1,5
9,74,6.3,45,31,6.9,15,46,1,1,3
18,64,6.4,49,48,6.4,12,41,2,1,3
12,64,5.5,58,38,5.8,6,70,3,1,3
8,61,3.0,26,15,4.6,6,9,3,0,2
38,94,9.8,77,87,9.0,29,76,8,1,5
25,75,7.1,79,60,7.3,10,77,7,1,4
27,86,8.2,77,80,7.7,19,62,2,1,4
34,93,9.1,90,70,7.9,28,81,8,1,5
14,93,6.6,67,67,6.8,13,81,3,1,4
37,92,8.2,97,87,8.1,26,96,9,2,5
26,92,7.8,77,77,7.6,13,72,5,2,4
2,44,3.2,39,33,4.8,3,16,2,1,2
25,92,9.9,100,98,8.0,22,82,5,2,5
22,85,6.6,75,78,7.4,18,62,5,1,4
23,92,7.9,67,74,7.4,15,78,2,2,4
14,71,5.9,56,48,5.7,12,57,5,0,3
8,52,4.1,24,36,5.8,10,30,1,0,2
8,42,3.4,21,9,5.2,9,51,0,0,2
21,77,7.6,61,71,7.1,11,86,5,2,4
16,89,7.1,60,63,7.6,13,62,5,2,4
14,74,7.6,75,58,6.6,21,76,4,1,4
37,90,10.0,99,80,7.4,25,96,6,2,5
34,88,8.5,88,89,8.6,22,74,4,2,5
8,59,6.4,55,30,6.8,10,62,3,1,3
29,100,9.1,81,94,8.7,27,87,10,2,5
9,62,6.9,50,58,5.4,13,51,4,1,3
17,61,6.5,49,59,6.0,11,53,4,1,3
35,98,8.7,79,91,8.1,30,99,10,1,5
16,77,6.0,50,36,6.9,15,46,2,1,3
15,77,7.4,66,54,7.0,11,64,6,1,4
15,78,5.3,56,39,5.5,7,58,4,0,3
33,93,9.4,78,91,9.0,27,75,7,2,5
19,79,6.2,56,50,6.3,7,55,2,2,3
10,41,3.4,51,20,4.5,6,42,0,0,2
17,71,6.1,60,44,6.5,12,53,4,1,3
30,83,7.3,71,62,7.7,16,68,6,1,4
39,91,9.7,100,84,8.5,28,82,4,2,5
2,58,3.1,42,15,4.9,7,26,2,0,2
15,72,6.2,50,41,6.0,8,56,4,2,3
8,47,5.5,27,4,5.3,1,15,1,1,2
25,84,8.2,77,51,7.0,15,68,3,1,4
20,80,6.3,58,34,5.6,7,49,5,1,3
16,67,6.3,57,50,7.0,11,50,4,0,3
29,83,6.6,68,58,7.0,15,76,3,1,4
17,60,5.1,45,56,5.6,13,48,5,2,3
9,56,3.5,43,40,5.3,8,50,3,0,2
15,81,8.0,76,67,7.4,9,80,7,2,4
21,69,6.3,53,59,5.9,7,56,4,1,3
21,79,8.0,70,65,6.6,14,85,5,2,4
14,66,4.9,54,49,6.1,6,64,3,1,3
28,91,8.2,97,75,8.8,22,100,8,2,5
28,98,9.0,87,69,7.3,23,90,10,1,5
27,74,6.7,79,60,6.7,15,76,6,2,4
4,51,4.3,20,20,4.8,2,48,0,0,2
18,81,7.3,73,55,7.7,11,63,2,1,4
3,40,4.2,29,5,5.4,1,47,1,1,2
13,65,6.2,47,44,6.4,14,53,2,2,3
2,60,4.1,37,30,5.1,4,0,3,1,2
6,41,3.2,38,41,4.6,2,40,0,0,2
10,73,6.0,47,32,5.6,11,59,4,2,3
29,94,8.2,85,91,8.9,20,83,10,1,5
4,42,4.3,35,21,5.3,3,1,3,0,2
26,88,7.3,61,69,7.6,11,63,4,2,4
13,67,5.3,65,53,5.7,10,49,3,1,3
6,51,5.0,29,6,5.7,5,13,1,1,2
12,69,5.8,45,50,6.3,11,49,5,0,3
15,81,7.8,78,69,7.7,20,75,7,2,4
14,80,6.5,57,58,6.5,5,54,2,2,3
17,75,5.9,48,57,6.2,11,45,3,2,3
24,92,7.6,64,50,6.9,13,78,7,2,4
9,64,4.9,59,45,6.0,8,46,3,1,3
19,85,6.6,80,56,7.8,16,70,4,1,4
16,93,8.4,67,63,7.6,15,66,3,2,4
28,81,7.7,63,62,6.6,12,83,6,2,4
9,64,6.2,59,28,6.8,12,56,4,2,3
9,79,5.1,57,50,6.2,6,68,5,0,3
30,96,8.8,93,74,7.7,24,87,7,2,5
12,78,6.5,60,46,5.6,8,50,4,1,3
2,51,5.0,43,26,4.3,3,18,1,1,2
39,97,8.3,95,94,8.1,21,83,9,2,5
10,59,5.2,49,22,5.1,2,37,3,1,2
3,58,4.0,51,8,4.4,1,7,3,0,2
20,63,6.8,50,32,6.3,12,59,5,1,3
13,64,6.0,55,31,6.7,8,49,2,1,3
33,94,9.8,77,100,7.6,23,98,4,2,5
8,71,5.5,60,36,5.9,12,46,2,1,3
32,99,8.3,99,76,7.5,21,98,10,2,5
15,84,7.1,61,67,7.9,17,74,2,2,4
21,65,6.9,48,36,5.5,10,62,5,0,3
18,90,6.8,72,52,6.7,11,75,5,2,4
29,94,9.2,87,90,8.4,21,99,9,2,5
13,73,5.8,50,35,5.6,12,58,4,2,3
28,99,9.7,88,86,6.9,27,78,6,2,5
39,96,9.2,89,88,7.5,26,100,9,2,5
7,50,3.7,46,19,4.9,10,18,2,1,2
17,95,6.5,64,63,7.5,12,77,4,1,4
33,100,9.6,99,77,7.3,26,97,5,2,5
21,93,7.1,67,61,6.5,17,76,3,2,4
10,60,5.1,39,30,5.1,1,14,0,0,2
30,100,9.3,88,94,8.1,22,90,9,2,5
27,94,9.1,76,68,7.6,28,78,8,2,5
37,93,9.4,81,81,8.5,22,85,5,1,5
8,48,4.9,45,5,5.4,6,6,0,0,2
35,98,8.0,79,97,8.0,30,83,9,1,5
7,50,4.9,33,6,4.1,1,26,3,0,2
17,96,7.0,63,79,6.6,17,68,5,2,4
20,76,7.1,67,58,7.8,10,60,2,1,4
34,99,7.9,80,86,7.7,23,81,5,2,5
20,68,6.4,52,51,7.0,5,59,4,1,3
3,52,4.7,41,10,4.5,1,44,3,0,2
9,44,4.2,42,6,5.6,7,44,1,0,2
24,82,7.7,62,73,6.7,19,83,6,1,4
23,80,7.4,74,58,7.0,10,82,7,2,4
20,73,5.6,44,33,5.6,6,42,2,2,3
14,67,6.2,61,54,6.6,8,44,5,0,3
17,80,7.6,74,70,6.7,16,62,5,1,4
7,65,3.7,50,25,4.6,3,33,1,0,2
7,55,4.1,21,3,5.7,6,42,0,0,2
36,91,8.1,76,86,8.2,22,85,8,1,5
14,69,5.2,56,48,5.8,5,44,3,1,3
26,91,10.0,78,77,8.3,26,88,5,2,5
36,98,9.5,93,93,7.9,25,97,7,1,5
33,93,8.2,76,88,7.7,20,96,6,0,5
17,85,7.9,62,51,6.9,12,83,6,2,4
15,75,6.7,59,31,6.8,9,67,5,1,3
15,88,7.0,80,53,7.6,12,72,7,2,4
18,71,6.8,47,49,6.4,11,48,4,0,3
19,67,5.6,58,36,6.4,8,49,4,2,3
33,90,8.5,82,77,7.2,20,87,8,2,5
12,73,6.8,66,30,5.9,10,47,5,1,3
14,76,6.5,64,57,5.5,7,63,4,1,3
28,78,8.3,57,66,7.0,13,74,5,2,4
18,74,6.2,63,53,6.2,15,50,4,1,3
29,80,6.9,69,68,7.0,16,83,7,1,4
9,81,5.5,61,45,6.0,12,66,1,0,3
17,76,6.6,50,56,6.3,14,58,2,0,3
5,41,4.9,32,28,4.7,6,45,0,0,2
39,100,9.4,96,71,8.5,30,100,10,2,5
38,97,9.0,100,71,7.3,21,76,5,2,5
15,78,5.3,53,44,6.9,13,54,5,1,3
13,68,5.5,62,60,6.4,12,42,3,2,3
15,61,6.4,59,47,6.8,7,62,3,0,3
29,97,8.7,86,96,7.3,24,97,5,2,5
15,67,5.6,65,39,6.6,11,59,4,1,3
8,45,4.1,35,34,5.0,6,25,0,0,2
4,46,5.1,40,7,4.7,3,16,3,1,2
19,78,5.6,52,52,6.1,7,53,1,1,3
25,78,6.6,73,60,6.7,19,76,3,2,4
28,97,8.6,83,95,8.4,22,98,4,0,5
29,89,8.8,77,79,8.9,21,100,9,2,5
22,91,7.7,73,55,7.7,12,79,6,2,4
4,52,5.3,20,22,6.1,3,47,0,2,2
36,91,9.6,75,75,8.7,29,78,7,2,5
13,80,6.1,49,51,6.2,7,43,5,1,3
10,57,3.2,26,29,5.9,3,20,1,0,2
20,72,5.3,60,35,6.9,6,49,1,1,3
22,94,8.1,81,53,7.3,20,69,3,0,4
6,55,4.9,26,30,5.8,4,15,3,1,2
33,96,9.2,76,99,8.4,27,94,10,2,5
25,99,9.0,82,73,7.6,25,98,6,1,5
11,64,3.1,48,29,4.5,6,38,0,0,2
39,91,9.1,100,92,7.3,25,91,5,2,5
19,78,7.7,66,73,7.8,12,85,2,2,4
3,48,3.1,20,20,4.2,3,21,1,0,2
11,65,6.5,51,43,6.5,6,67,2,0,3
22,83,7.3,77,59,7.6,18,74,2,1,4
28,79,8.4,64,79,7.5,16,60,7,2,4
5,60,5.0,28,10,5.3,8,45,3,0,2
9,66,6.7,47,47,6.2,15,41,4,1,3
30,78,6.9,61,67,6.7,19,67,5,1,4
26,79,7.5,79,52,6.9,14,58,2,2,4
12,59,5.7,52,35,5.9,5,56,3,1,3
29,84,7.0,77,76,7.4,13,77,4,1,4
27,90,10.0,85,99,7.2,21,93,4,2,5
7,42,5.0,35,24,5.2,3,38,3,1,2
18,88,7.1,73,57,6.9,10,71,7,2,4
3,64,3.8,41,0,4.4,6,25,3,0,2
17,77,6.9,52,46,6.9,7,69,3,2,3
10,74,5.4,51,47,6.5,7,60,4,1,3
11,74,6.8,57,49,5.7,11,41,1,2,3
12,64,6.1,62,51,6.1,6,39,4,1,3
4,43,3.3,48,13,4.3,1,29,1,2,2
29,95,8.5,100,98,7.9,24,91,9,1,5
26,93,8.3,86,77,7.4,22,99,6,2,5
17,73,6.8,48,32,6.0,9,51,2,1,3
13,70,5.7,61,50,6.8,9,45,4,0,3
25,97,10.0,78,80,8.0,30,92,9,2,5
8,51,4.3,51,33,5.4,2,38,2,1,2
22,92,7.7,60,57,7.2,11,80,4,2,4
37,99,8.0,88,89,8.2,20,99,4,0,5
7,73,6.6,50,43,6.9,12,41,4,2,3
6,62,3.3,30,39,4.1,1,23,1,0,2
33,97,8.3,85,90,7.8,26,75,10,1,5
21,91,7.4,78,61,7.1,10,84,6,0,4
4,45,4.7,47,21,4.4,6,46,0,0,2
29,79,7.8,62,69,6.9,12,74,5,0,4
14,70,5.6,45,30,6.3,8,71,2,1,3
17,79,8.1,64,58,7.7,13,77,5,2,4
5,51,4.1,40,22,5.4,9,25,3,0,2
3,59,4.6,49,23,5.2,4,10,2,1,2
39,89,9.4,93,70,7.2,26,80,8,2,5
16,89,6.9,69,68,7.3,16,77,5,1,4
10,61,5.3,51,24,4.6,3,22,2,0,2
25,80,6.9,66,63,7.6,16,65,2,1,4
10,72,6.3,46,36,6.4,15,46,5,1,3
18,68,5.7,59,30,5.5,8,67,4,0,3
9,63,6.9,64,31,5.9,5,45,1,2,3
31,99,10.0,91,91,7.2,29,90,4,2,5
10,75,6.5,63,43,6.1,9,47,5,1,3
24,78,8.2,79,53,8.0,10,62,6,1,4
21,83,8.1,64,69,7.4,18,80,2,2,4
3,60,4.5,45,21,4.0,8,50,2,0,2
2,60,3.4,28,37,4.5,5,35,1,0,2
28,94,8.7,99,71,7.2,30,74,4,1,5
5,44,3.3,21,18,5.9,1,38,0,1,2
39,100,10.0,76,92,8.9,22,86,5,2,5
29,95,8.0,62,59,6.7,10,62,3,1,4
8,59,4.1,43,2,4.2,4,6,2,0,2
29,98,9.8,94,95,8.4,29,94,4,1,5
38,96,8.4,82,79,7.6,21,79,8,0,5
39,97,8.3,92,96,8.2,29,90,9,2,5
30,96,9.1,78,80,7.3,19,95,7,0,5
19,64,5.6,56,57,6.5,7,55,2,1,3
34,100,8.2,85,88,8.5,28,86,5,2,5
4,57,3.2,48,8,4.1,1,32,3,1,2
11,66,6.4,63,63,6.7,11,59,5,1,3
8,49,3.1,41,13,4.8,5,22,0,0,2
30,76,7.2,71,80,6.7,16,80,7,2,4
17,91,6.8,78,67,7.7,17,69,4,1,4
19,74,5.9,50,56,6.9,9,69,4,1,3
27,93,9.7,76,79,7.2,27,76,7,2,5
34,95,9.6,88,77,8.4,26,89,7,1,5
15,78,7.0,73,49,7.4,11,66,5,0,4
22,95,7.5,75,51,7.0,15,87,3,0,4
25,91,7.3,74,71,7.2,16,64,7,0,4
40,100,8.4,84,84,8.0,21,93,6,2,5
38,100,8.1,84,86,7.1,22,79,9,1,5
6,54,4.3,46,10,4.8,3,19,1,0,2
9,61,3.0,48,32,4.9,10,26,2,0,2
23,84,7.1,78,76,7.3,12,60,3,2,4
29,99,8.4,85,79,7.8,24,76,4,1,5
29,78,8.5,65,61,6.7,20,71,2,1,4
39,91,9.1,84,100,8.5,24,100,8,0,5
15,79,5.9,52,33,6.1,14,49,2,1,3
40,93,8.4,99,78,8.8,20,94,8,2,5
20,96,8.3,75,63,7.8,20,68,4,1,4
24,75,7.5,73,75,7.5,20,75,2,2,4
30,82,7.1,69,78,7.0,19,72,2,1,4
20,70,6.5,52,31,6.6,11,66,5,1,3
19,67,5.5,45,48,6.0,11,51,4,1,3
31,91,8.6,82,87,8.6,26,97,7,2,5
30,94,7.1,63,56,6.9,17,70,3,2,4
7,69,6.9,64,37,6.3,13,39,1,2,3
26,88,8.1,61,54,7.9,16,76,6,2,4
39,96,8.9,87,82,8.8,22,75,8,2,5
37,91,9.4,91,81,7.8,29,77,10,2,5
32,92,9.2,100,70,6.9,25,89,9,2,5
4,56,3.3,30,33,5.1,1,17,0,0,2
38,94,8.4,93,90,8.1,22,96,7,2,5
16,75,8.3,63,66,7.1,11,81,5,1,4
26,100,9.0,87,95,7.4,20,90,6,2,5
33,94,9.3,79,76,7.2,25,91,4,2,5
11,52,3.2,26,6,5.8,2,33,2,1,2
35,91,9.3,97,96,7.6,25,100,9,2,5
40,97,8.5,89,73,7.8,22,97,8,2,5
8,51,4.7,28,14,5.1,10,29,0,1,2
36,99,8.0,79,87,8.6,30,89,10,1,5
2,54,3.4,27,35,4.3,4,47,0,0,2
7,53,4.6,45,0,4.7,8,34,1,1,2
29,97,9.0,79,76,7.0,29,78,4,2,5
18,75,7.7,61,63,7.7,20,71,4,2,4
29,93,9.8,88,85,8.9,29,76,6,2,5
